,album_name,track_name,Cluster
1494,Rock Brandneu,Here to Forever,0
1495,Top of the Rock,Roman Candles,3
1496,CHRISTMAS TOP HITS 2022,Holiday Rock,3
1497,All Out Alternative,Here to Forever,0
1498,Weihnachtspop 2022,Holiday Rock,3
1499,Here to Forever - All New Indie,Here to Forever,0
1500,Over (Sped Up),Over - Sped Up,3
1501,How To Be A Human Being,The Other Side Of Paradise,1
1502,Birsiney Hau Ki,Birsiney Hau Ki,1
1503,Who Really Cares,Not Allowed,3
1504,Latthay Di Chaadar - Single,Latthay Di Chaadar,2
1505,Truce - EP,Capsize,3
1506,Sajjan Raj Vaidya 2016 Releases,Hawaijahaj,2
1507,Nightmare,Nightmare,0
1508,Faaslay,Faaslay,2
1509,Ghar Gaun,Mero Prem,3
1510,THAT BITCH,THAT BITCH,0
1511,Suno,Teri Tasveer,2
1512,London's Song,London's Song,2
1513,I Love You Always Forever,I Love You Always Forever,2
1514,Can You Keep a Secret?,Nightmares,1
1515,Hope,Can't Help Falling in Love,2
1516,Zulfiqar,Ghawrbaari,3
1517,Neon Moon,Neon Moon,3
1518,Immunity,Bags,3
1519,Unsponsored Content,PS5 (with TOMORROW X TOGETHER & Alan Walker),0
1520,This Is Home,This Is Home,2
1521,"You & Me, That's Enough",Something Bout That Feeling,0
1522,Prem Tame,Jawl Phoring 2.0,1
1523,What If I Love You,What If I Love You,1
1524,Gawk,Alien Blues,3
1525,Your New Boyfriend,Your New Boyfriend,1
1526,People I Don't Like,People I Don't Like,0
1527,Blink 182,Blink 182,0
1528,Playground (from the series Arcane League of Legends),Playground (from the series Arcane League of Legends),3
1529,pov: it's 2020,Backyard Boy,0
1530,Frühstücksmusik Herbst/Winter 2022/2023,Backyard Boy,0
1531,Frühstücksmusik Herbst/Winter 2022/2023,Hotel,3
1532,Coffee Chill,Pure Love,1
1533,Die For You,Boy In A Billion,1
1534,Best Road Trip Pop Tunes,Boy In A Billion,1
1535,West Coast,Pretty Little Things,2
1536,Best Road Trip Pop Tunes,Boy In A Billion,1
1537,Relaxing Pop,Pure Love,1
1538,US Pop 20s,Sway,0
1539,Just Best Covers,Teardrop,3
1540,Tek It - New Noise,Sway,0
1541,rainy day indie,Pure Love,1
1542,New Pop Classics,Sway,0
1543,Best Alternative Pop Tunes,Pretty Little Things,2
1544,Best Alternative Pop Tunes,Pretty Little Things,2
1545,20's Rock,I Just Wanna Shine,0
1546,Happy Commute,Walking Target,0
1547,All Out Alternative,HandClap,0
1548,10's Dance Classics,HandClap - Dave Audé Remix,1
1549,Alternativo diferente latino,Optimista,0
1550,we just need some time together,affection,1
1551,Cry,Kiss It Off Me,3
1552,this is what falling in love feels like (554Hz),golden hour,2
1553,Kala,Paper Planes,3
1554,Mrs Magic,Mrs Magic,3
1555,Habits,Habits,2
1556,Metamodernity,Metamodernity,1
1557,TEAM BABY,EVERYTHING,3
1558,recently,rises the moon,2
1559,1950,1950,1
1560,Folk @ Coke Studio @ MTV,Chaudhary,0
1561,Bass Rani,Bass Rani,1
1562,hopeless fountain kingdom (Deluxe),Now Or Never,1
1563,Ved,Ved,3
1564,Haunted,You're So Beautiful,1
1565,Euphoria (Original Score from the HBO Series),Nate Growing Up,1
1566,Baishe Srabon,Ekbar Bol,2
1567,Cholo Paltai,Baria Dao,1
1568,SUGA's Interlude,SUGA's Interlude,3
1569,Kahaani,Kahaani,2
1570,Raahi,Amma Puchdi,1
1571,The Way That Lovers Do,Just A Word,2
1572,Praktan (Original Motion Picture Soundtrack),Kolkata,2
1573,BeVerly Hills BoYfRiEnd,Backyard Boy,0
1574,Ocean Eyes (Deluxe Version),Vanilla Twilight,2
1575,Doorbiney Chokh Rakhbona,Benche Thakar Gaan,1
1576,"If I Can’t Have Love, I Want Power","I am not a woman, I'm a god",3
1577,Dwitiyo Purush (Original Motion Picture Soundtrack,Je Kawta Din Reprise,2
1578,The Way That Lovers Do,Bloom,1
1579,ELIO and Friends : The Remixes,CHARGER (ft. Charli XCX),3
1580,room for you,room for you,2
1581,(MORE) Unsponsored Content,ExBox,0
1582,Favorite T-Shirt (Acoustic),Favorite T-Shirt - Acoustic,2
1583,Enna Solla (Rendition),Enna Solla - Rendition,2
1584,Stranger in the Alps,Motion Sickness,1
1585,Animal Kingdom,Boys Will Be Bugs,3
1586,Be the Cowboy,Nobody,3
1587,Home for the Summer,Home for the Summer,1
1588,Public Void,Rät,0
1589,All Out Alternative,Tongue Tied,3
1590,Cavetown,Devil Town,0
1591,The Greatest Rock Tunes 2022,The Melting Of The Sun,3
1592,Holly Jolly Christmas,Mistletoe,1
1593,Christmas Music - Holiday Hits,Mistletoe,1
1594,Indie Chill Out,Virginia (Wind in the Night),3
1595,Just Best Covers,Don't Dream It's Over,1
1596,Tek It - New Noise,Virginia (Wind in the Night),3
1597,Here to Forever - All New Indie,Virginia (Wind in the Night),3
1598,Feeling Good - Adult Pop Favorites,Don't Dream It's Over,1
1599,Alternativo diferente latino,Brillo Mio,1
1600,A-O-K,A-O-K,1
1601,As the World Caves In,As the World Caves In,2
1602,Your Shirt,Your Shirt,3
1603,PAISA,PAISA,0
1604,Courtside,Courtside,3
1605,Sketches of Darjeeling,Asaar,2
1606,Rang,Rang,2
1607,Raja Baja,Scene Kya Hai,3
1608,When We Were Friends,Kilby Girl,3
1609,Zakir (Acoustic),Zakir - Acoustic,2
1610,dooriyan - Single,dooriyan,3
1611,Looking Out for You,Looking Out for You,0
1612,Manzil,Manzil,0
1613,Damaged Vol. 2,You & Jennifer,0
1614,Kuru Kure,Kuru Kure,1
1615,i think you think too much of me,XO,2
1616,"Shohage Adore (From ""Belashuru"")","Shohage Adore (From ""Belashuru"")",2
1617,FIXION,Kyouran Hey Kids!!,0
1618,Side B,Yaaron,1
1619,EP I.,Dreaming of You,2
1620,"Kapoor & Sons Mashup (By DJ Chetas) (From ""Kapoor & Sons (Since 1921)"")","Kapoor & Sons Mashup (By DJ Chetas) (From ""Kapoor & Sons (Since 1921)"")",0
1621,Dreamland (+ Bonus Levels),I Don't Wanna Talk (I Just Wanna Dance),0
1622,High Way,Kommallo,1
1623,Karimizhi Kuruviye (Recreated Version),Karimizhi Kuruviye - Recreated Version,2
1624,NJK 2018,Hamro Nepalma,3
1625,Lokgeeti Local,Phagooner Mohonaye,1
1626,Aalas Ka Pedh,Kaisey Jiyun - Acoustic,3
1627,Crush,Sesame Syrup,3
1628,"Arimugam Illaiya (From ""Kadhalikkiren"")","Arimugam Illaiya - From ""Kadhalikkiren""",0
1629,j's lullaby (darlin' i'd wait for you),j's lullaby (darlin' i'd wait for you),2
1630,Thendrale Thendrale,Thendrale Thendrale,2
1631,(MORE) Unsponsored Content,PS5,0
1632,Record Player (with AJR),Record Player (with AJR),1
1633,Umbrella (The White Panda Remix),Umbrella (The White Panda Remix),3
1634,Frühstücksmusik Herbst/Winter 2022/2023,Honeypie,0
1635,Pop Fun and Christmas Music 2022,Honeypie,0
1636,(MORE) Unsponsored Content,Hey Siri,2
1637,(MORE) Unsponsored Content,Coke & Mentos,1
1638,(MORE) Unsponsored Content,Ben & Jerry,1
1639,(MORE) Unsponsored Content,PS5 - Xbox X Version,0
1640,(MORE) Unsponsored Content,PS5 - PS4 Version,0
1641,(MORE) Unsponsored Content,PS5 - Fortnite Battle Pass Gamer Remix,0
1642,(MORE) Unsponsored Content,Jake from State Farm,3
1643,Alternative Rock Mixtape,Sound the Alarm,3
1644,All Out Alternative,Sound the Alarm,3
1645,20's Rock,Sound the Alarm,3
1646,Am I Ready - Pop Night Out,Sound the Alarm,3
1647,Mellow Electronic Pop,Slow Song,1
1648,Here to Forever - All New Indie,Sound the Alarm,3
1649,Frühstücksmusik Herbst/Winter 2022/2023,Stay Alive,2
1650,Public Displays Of Affection,Hrs & Hrs,2
1651,Oh Wonder,Landslide,2
1652,Candydrip,Over,1
1653,Twilight,Duvet,1
1654,Close To Me (feat. Swae Lee),Close To Me (with Diplo) (feat. Swae Lee),3
1655,Slow Grenade,Slow Grenade,1
1656,Kuraakaani,Kuraakaani,2
1657,D-Day,Alvida,2
1658,Baat Unkahi,Baat Unkahi,1
1659,Marijau,Marijau,1
1660,socha na tha,socha na tha,3
1661,Sling,Amoeba,1
1662,Navarasam,One,1
1663,Tamna Tamna,Tamna Tamna,2
1664,Maya,Junkeri,2
1665,Goodpain,Beige,3
1666,Sketches of Darjeeling,Ram Sailee - Ode To My Father,2
1667,Gehraiyaan (Original Background Score),Attraction - Background Score,3
1668,BADLANDS (Deluxe),Castle,2
1669,Raat Raazi,Raat Raazi,3
1670,EP I.,Starry Eyes,3
1671,Believe,Forever,0
1672,Roka Yo Samay,Sunyata,3
1673,In Tokens & Charms,Oh Love,1
1674,Evening LoFi Chillhop,Heat Waves - Slowed,2
1675,backseat (remix),backseat - remix,1
1676,"Eadanin Madhu (From ""Varayan"")","Eadanin Madhu - From ""Varayan""",2
1677,The Modern Western World,Evening Light,1
1678,"Our Beloved Summer (Original Television Soundtrack), Pt.1",Drawer,1
1679,Not Another Rockstar,Not Another Rockstar,0
1680,melanchole,i was all over her,3
1681,TWENTYTWENTY,CWJBHN,1
1682,Teatro d'ira - Vol. I,ZITTI E BUONI,0
1683,Bury Me At Makeout Creek,Francis Forever,2
1684,(MORE) Unsponsored Content,Crypto ₿oy,0
1685,(MORE) Unsponsored Content,Mad at Disney,3
1686,(MORE) Unsponsored Content,PS5 - Nintendo Switch Version,0
1687,(MORE) Unsponsored Content,PS5 - PS3 Version,0
1688,(MORE) Unsponsored Content,PS5 - PS1 Version,0
1689,(MORE) Unsponsored Content,PS5 - PS2 Version,0
1690,Tek It - New Noise,Dizzy,0
1691,Frühstücksmusik Herbst/Winter 2022/2023,have a great day,1
1692,sadsadchristmas,Oh Noel,2
1693,All Out Alternative,I Want to Be with You,1
1694,US Pop 20s,GIRL ON TV,0
1695,The Greatest Rock Tunes 2022,a message to myself,2
1696,Chill Christmas Dinner,Oh Noel,2
1697,Here to Forever - All New Indie,I Want to Be with You,1
1698,Daily Pop Mix,Fruity,0
1699,Upbeat Pop,Fruity,0
1700,Thousand Peaces,Dissolve,1
1701,Dou Pal,Dou Pal,3
1702,i wanna be your girlfriend,i wanna be your girlfriend,2
1703,Playground,Playground,0
1704,surface,surface,2
1705,Gulabi,Gulabi,2
1706,Dhoondti Firaan,Dhoondti Firaan,2
1707,Naalayak EP,Bawra,3
1708,What a Time To Be Alive,Just You and I,0
1709,Kicker,Hypnotic,3
1710,NJK 2018,Flirty Maya,3
1711,Kadhalikkiren,Kadhalikkiren,1
1712,Who Really Cares,Cigarettes out the Window,0
1713,Open Tee Bioscope (Original Motion Picture Soundtrack),Bandhu Chol,1
1714,Vampire Weekend,Campus,0
1715,When We Feel Young,Constellation,3
1716,Patched Up,Tired,2
1717,the highs.,life got crazy,1
1718,20's Rock,Happier in Hell,3
1719,Coffee Moment,When You Look at Me,2
1720,All That Really Matters - Just Hits,Watching TV,1
1721,u don't deserve me,Watching TV,1
1722,All That Really Matters - Just Hits,for the girls,1
1723,All Out Alternative,Overwhelmed,0
1724,Relaxing Pop,Remember That Night?,1
1725,Daily Pop Mix,for the girls,1
1726,Rock - Best of 2022,PHUCKBOI REJECTS,3
1727,All Bops,deep in the woods,1
1728,Sad Girls,deep in the woods,1
1729,Pop Brandneu,deep in the woods,1
1730,Give You Love - Cozy Hits,deep in the woods,1
1731,Alternative Rock Mixtape,Happier in Hell,3
1732,Daily Pop Mix,Watching TV,1
1733,US Pop 20s,Math,1
1734,Pop Brandneu,Watching TV,1
1735,For the Girls: Summer Hits,for the girls,1
1736,Indie Chill Out,Overwhelmed,0
1737,Top of the Rock,Happier in Hell,3
1738,Low-Key Hits,When You Look at Me,2
1739,Hits Hits Hits,sugar at the bottom,1
1740,Your Perfect Soundtrack,for the girls,1
1741,Internet Sensations,i can't get high,0
1742,I'm Blue - Hits of 2022,sugar at the bottom,1
1743,Refresh - Pop To Cool Down,sugar at the bottom,1
1744,New Pop Classics,sugar at the bottom,1
1745,Human - Best Adult Pop Tunes,When You Look at Me,2
1746,Beautiful Trending Hits 2022,sugar at the bottom,1
1747,Feeling Good - Adult Pop Favorites,Remember That Night? - Acoustic Version,2
1748,Here to Forever - All New Indie,Overwhelmed,0
1749,Good Enough - Easy Pop,sugar at the bottom,1
1750,in between everything,Take My Breath Away,1
1751,Morning Sex,Morning Sex,1
1752,Me Against Myself,Dance With You - Original Version,0
1753,Weli Ho,Weli Ho,0
1754,Sapana Ko Mayalu,Sapana Ko Mayalu,3
1755,Bass Rani,FucK Nucleya,0
1756,Xullo Son,Xullo Son,1
1757,Lil' Golden Book,Cigarette Duet,2
1758,Frankenstein,Frankenstein,0
1759,Upside Down (feat. Charlie Puth),Upside Down (feat. Charlie Puth),1
1760,sail away,sail away,0
1761,cold/mess,did you/fall apart,2
1762,Goodie Bag,Goodie Bag,2
1763,Overdrive,Overdrive,0
1764,Delirium (Deluxe),On My Mind,0
1765,Ghar Gaun,Muskan,3
1766,Live in Peter's Attic,I Don't Wanna Be Okay Without You,1
1767,"Baby, It's Okay",You're Somebody Else,2
1768,Beatopia,the perfect pair,1
1769,i think you think too much of me,sex,1
1770,the rainbow cassette (bonus),dumb dumb - sped up,1
1771,evil twin,"love, or the lack thereof",3
1772,Let's go to Hell,Let's go to Hell,3
1773,Desert Sessions,Kesariya Balam,2
1774,Mero Prayas,Nachahe Ko Hoina,3
1775,Uma,Hariye Jawar Gaan,1
1776,Dwitiyo Purush,Aamar Motey,2
1777,Days I Will Remember,Days I Will Remember,1
1778,Now and Then,Sunkissed,1
1779,Cứ Chill Thôi,Cứ Chill Thôi,1
1780,Worst of You,Worst of You,1
1781,"Guardian (Original Television Soundtrack), Pt. 3",Hush,2
1782,Ghare & Baire (Original Motion Picture Soundtrack),Hridoyer Rong,1
1783,Kicker,East of Eden,0
1784,The Way That Lovers Do,Drown,1
1785,The Way That Lovers Do,Hollow,2
1786,Teen Dream,Take Care,3
1787,These Things Happen Too (Deluxe),Still Be Friends (feat. Tory Lanez & Tyga),1
1788,Best of the Best,Love Me Like You Do,3
1789,The Fool,Pierre,3
1790,Karutha Penne (Rendition),Karutha Penne - Rendition,0
1791,Halcyon Days,How Long Will I Love You - Bonus Track,2
1792,Autumn Vibe,Oh shit…are we in love?,0
1793,Indie Chill Out,Remember That Night?,1
1794,Mega Hits Autumn/Fall 2022,Awaken (Feel Alive),3
1795,Pop Fun and Christmas Music 2022,Magic,2
1796,Symphony Soldier,Angel With a Shotgun,3
1797,Tutti in piscina Canzoni per bambini,Geronimo,1
1798,rainy day indie,Struck by Lightning,3
1799,Pop Christmas 2022,Christmas Without You,1
1800,Assume Form,Mile High (feat. Travis Scott & Metro Boomin),1
1801,Lift Off,Lift Off,0
1802,Moana,Moana,0
1803,Sajni,Sajni,2
1804,Apthero Awastha,Apthero Awastha,2
1805,this is what ____ feels like (Vol. 1-4),moon and back,2
1806,Pahaar,Pahaar,1
1807,SunDayDreams,Hurt U,3
1808,EP I.,I'm a Firefighter,2
1809,Dreamland,Crash My Car,3
1810,cold/mess,fighter,2
1811,Fitz and The Tantrums,HandClap,0
1812,Rush,Aaudai Jaadai (Timro Nyano),2
1813,Free Fall (Theme From KinnPorsche The Series),Free Fall (Theme From KinnPorsche The Series),1
1814,Ms. Marvel: Vol. 2 (Episodes 4-6) [Original Soundtrack],Aavegi,1
1815,How Will You Know If You Never Try,Talk Too Much,3
1816,More Than a Friend,More Than a Friend,1
1817,Boss,Har Kisi Ko,3
1818,Block me out,Block me out,2
1819,The Way That Lovers Do,Heartbroken,2
1820,4 Saal,Nahin Milta,2
1821,Shri Krishna Govind Hare Murari,Shri Krishna Govind Hare Murari,1
1822,Bombs Away,Geronimo,1
1823,Why Am I Like This?,Why Am I Like This?,2
1824,Gourmet Soul,Gold,0
1825,Music for Rainy Days,Gold,0
1826,Be the Cowboy,Me and My Husband,0
1827,What We Live For,I'm Born To Run,0
1828,Siblings Unplugged - Mashup,Medley: Munbe Vaa / New York Nagaram,2
1829,Halloween & Alternative,Poltergeist,2
1830,Halloween & Chill,Nanã,1
1831,Halloween & Chill,Zoom Zoom,3
1832,Coffee Moment,Bright,1
1833,Alternative Rock Mixtape,Up to You,3
1834,Indie Chill Out,Tell Her You Love Her - Acoustic,2
1835,u don't deserve me,Crying over You,2
1836,Autumn Vibes 2022,Ani Kuni - Edit,3
1837,Holly Jolly Christmas,I Heard the Bells on Christmas Day,2
1838,Comme un lundi,Cool Kids,1
1839,Perfect Christmas Hits,I Heard the Bells on Christmas Day,2
1840,All Out Alternative,Paradise,3
1841,Christmas Time,I Heard the Bells on Christmas Day,2
1842,Happy Commute,Underneath My Skin,0
1843,Indie Chill Out,Deep Sea Diver,2
1844,Coffee Moment,Crying over You,2
1845,US Pop 20s,Deep Sea Diver,2
1846,Merry Christmas,I Heard the Bells on Christmas Day,2
1847,Good Enough - Easy Pop,Tell Her You Love Her,2
1848,Halloween & Alternative,Choke,3
1849,Here to Forever - All New Indie,Paradise,3
1850,Over,Over,1
1851,Tasveer,Tasveer,2
1852,ZABA,Gooey,2
1853,4 Saal,Din Dhalay,2
1854,Play Me Again,Moon (And It Went Like),3
1855,Ekla Cholo Re,Ekla Cholo Re,2
1856,The Beautiful & Damned,Sober,0
1857,Prayer in C,Prayer in C - Robin Schulz Radio Edit,3
1858,What Do You Think About the Car?,Brazil,1
1859,After Fillmore County,The Latter Teens,3
1860,HDTV,LAst dAy oN EaRTh,0
1861,Leave a Light On,Leave a Light On,3
1862,Be Around Me (feat. chloe moriondo),Be Around Me (feat. chloe moriondo),3
1863,redesign,redesign,1
1864,The Shepherd's Dog,"Flightless Bird, American Mouth",2
1865,Wild Heart,Blondie,3
1866,Year of the Sunflower,Like This,0
1867,"Hometown Cha-Cha-Cha, Pt. 1 (Original Television Soundtrack)",Romantic Sunday,1
1868,Plans,I Will Follow You into the Dark,2
1869,Feeling You,Feeling You,2
1870,20's R'n'B,Plastic Plants,0
1871,Slow Down Soul,Grateful,2
1872,New RnB,I Wish I Missed My Ex,3
1873,Sad Girls,Plastic Plants,0
1874,PS5 (Fortnite Battle Pass Gamer Remix) [with Alan Walker & Abdul Cisse] [Fortnite Battle Pass Gamer Remix/ with Alan Walker & Abdul Cisse],PS5 (Fortnite Battle Pass Gamer Remix) [with Alan Walker & Abdul Cisse],3
1875,Soft Boy,Soft Boy,0
1876,Evergreen,I Wish I Missed My Ex,3
1877,Songs from the Swamp,Please Never Fall in Love Again,2
1878,2Step - Pop R'n'B,I Wish I Missed My Ex,3
1879,The State of Pop,Freefall,3
1880,Tugas Akhir,Parampampam,0
1881,Feeling Good - Adult Pop Favorites,BRB - Acoustic Version,1
1882,rainy day indie,BRB - Acoustic Version,1
1883,Mellow Adult Pop,BRB - Acoustic Version,1
1884,10's Music Grandi Successi,Poetica,3
1885,sadsadchristmas,Christmas Must Be Tonight,2
1886,Chill Christmas Dinner,Christmas Must Be Tonight,2
1887,10's Music Grandi Successi,Logico #1,3
1888,Alternative Christmas 2022,Christmas Must Be Tonight,2
1889,10's Music Grandi Successi,Una Come Te,0
1890,Christmas Eve At Home,Wonderful Christmastime,1
1891,10's Music Grandi Successi,Lost In The Weekend,0
1892,Home For Christmas 2022,Wonderful Christmastime,1
1893,10's Music Grandi Successi,La Nuova Stella Di Broadway,2
1894,Tutti in piscina Canzoni per bambini,Buon Viaggio (Share The Love),3
1895,Home At Christmas,Wonderful Christmastime,1
1896,Alternative Christmas 2022,Wonderful Christmastime,1
1897,Tutti in piscina Canzoni per bambini,Nessuno Vuole Essere Robin,2
1898,10's Music Grandi Successi,Kashmir-Kashmir,0
1899,10's Music Grandi Successi,Buon Viaggio (Share The Love),3
1900,F Song,F Song,3
1901,Black Friday,Bandheh,2
1902,Atti Bhayo,Nischal,0
1903,this is what ____ feels like (Vol. 1-4),this is what sadness feels like,2
1904,Just A Word,Just A Word,2
1905,Jo Jas Sanga Sambandhit Chha,Timi Bhane,3
1906,Common,Common (with Big Sean),0
1907,Ultaa Paailaa,Ultaa Paailaa,2
1908,TV,Stuck In The Middle,0
1909,Sitaare - Single,Sitaare,2
1910,Weightu,Weightu,1
1911,this is what ____ feels like (Vol. 1-4),i can't help it,3
1912,finding it hard to smile,broken,1
1913,Holding on to You,Holding on to You,2
1914,People - Single,People - Hindi Reprise,1
1915,Maja Ma (Original Motion Picture Soundtrack),Buniyaad 2.0,2
1916,Nothing Happens,Scrawny,0
1917,space girl,space girl,2
1918,NJK 2018,Pidit - Love Story Part 2,1
1919,Bistarai,Bistarai,2
1920,"Mona Lisa, Mona Lisa","Mona Lisa, Mona Lisa",3
1921,The Way That Lovers Do,Face,0
1922,crydancing,dating myself,0
1923,Real Estate,Real Estate,2
1924,When We Feel Young,Break Free,3
1925,Baby Teeth,Angela,2
1926,Wreck-It Ralph,"When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version",1
1927,Either/Or,Between The Bars,3
1928,Bad Contestant,As the World Caves In,2
1929,Blossom Hill,we made it.,0
1930,Frühstücksmusik Herbst/Winter 2022/2023,The Outsider,1
1931,Valleyheart,Strawberry Sunscreen,1
1932,Autumn Vibe,In My Mind,2
1933,pov: it's 2021,In My Mind,2
1934,our generation,Soul Mate,2
1935,HÖST,London Is Lonely,2
1936,Pop Christmas 2022,Messed Up On Christmas,2
1937,Fall Aesthetic,Thursday,1
1938,Slow Christmas Songs 2022,Christmas (Baby Please Come Home),2
1939,Cavetown,Meteor Shower,2
1940,LUGNA LÅTAR,London Is Lonely,2
1941,Mega Hits Autumn/Fall 2022,Friendly Fire,2
1942,LUGNA HITS,Please Don't Leave Just Yet,1
1943,West Coast,Haunted House,2
1944,Best Alternative Pop Tunes,Haunted House,2
1945,Running Songs,Prayer in C - Robin Schulz Radio Edit,3
1946,Autumn Vibe,The Walls Are Way Too Thin,0
1947,Best Alternative Pop Tunes,Please Don't Leave Just Yet,1
1948,Best Alternative Pop Tunes,Haunted House,2
1949,Best Alternative Pop Tunes,Haunted House,2
1950,4EVER,4EVER,1
1951,diary 001,Hello?,1
1952,Crossfire,Crossfire,0
1953,Putali,Putali,3
1954,Taare,Taare,1
1955,Hate The Way (feat. blackbear),Hate The Way (feat. blackbear),0
1956,Violent,Violent,0
1957,Drugs (feat. Two Feet),Drugs (feat. Two Feet),0
1958,Marz,Afzai,3
1959,PS5 (Super Pack),PS5,0
1960,How To Be A Human Being,Youth,1
1961,BOY,Passion,1
1962,Bass Rani,Chennai Bass,3
1963,Lukaamaari,Lukaamaari,2
1964,Sajjan Raj Vaidya 2016 Releases,Mayaloo,2
1965,Navarasam,Urumbu,0
1966,A Letter To My Younger Self,Stacy,1
1967,Happy Yet,Loose Change,1
1968,Mithye Kotha,Mithye Kotha,0
1969,Isspecial,Lal Paharir Deshe Ja,1
1970,Engtinnge Ni Dawn?,Engtinnge Ni Dawn?,1
1971,Sports,Sports,0
1972,Siren,Siren,2
1973,Queen of Disaster,Queen of Disaster,2
1974,Krystal,Krystal,3
1975,Die Right Here,Die Right Here,0
1976,Prateek Kuhad on Audiotree Live,for your time - Audiotree Live Version,2
1977,Next Thing,Fool,2
1978,Namaste England (Original Motion Picture Soundtrack),Bhare Bazaar,0
1979,Good Morning It's Now Tomorrow,Everyone Adores You (at least I do),2
1980,The Way That Lovers Do,The Last Time,2
1981,Strange Desire,Rollercoaster,3
1982,"If I Can’t Have Love, I Want Power","I am not a woman, I'm a god",3
1983,Party Favors,Michelle,2
1984,Puberty 2,I Bet on Losing Dogs,2
1985,Punisher,Moon Song,2
1986,Evergreen,Habits,2
1987,Daily Pop Mix,Habits,2
1988,Autumn Vibe,Worth It,0
1989,Bright Lights (Lights Re-pack / Bonus Version),Lights - Single Version,1
1990,rainy day indie,Habits,2
1991,Halloween & Chill,Foreign Things,0
1992,Un tecito y a mimir,Generous,0
1993,Best R&B Tunes,Competition - Single Edit,1
1994,Mellow Electronic Pop,Nostalgic,3
1995,All Out Alternative,3 small words,1
1996,Here to Forever - All New Indie,3 small words,1
1997,HÖST,Det kommer aldrig va över för mig,3
1998,REGNIG DAG,Det tog så lång tid att bli ung,2
1999,LUGNA LÅTAR,Det kommer aldrig va över för mig,3
2000,夜に駆ける,夜に駆ける,0
2001,Suzume,Suzume,2
2002,HELP EVER HURT NEVER,Shinunoga E-Wa,0
2003,TIME,シルエット,3
2004,Fantastic Magic,unravel,3
2005,It's Time,Feeling Good,3
2006,Autumn Vibes 2022,Shinunoga E-Wa,0
2007,ただ声一つ,ただ声一つ,2
2008,Your Name.,Sparkle - movie ver.,2
2009,Chou Ikimonobakari Tennen Kinen Members Best Selection,ブルーバード,0
2010,Michael Bublé,Sway,1
2011,TOKYO - HALLOWEEN -,Tot Musica,3
2012,残響散歌,残響散歌,0
2013,J-Pop 輕旅行,世界のつづき,1
2014,"I Like You so Much, You’ll Know It","I Like You so Much, You’ll Know It",1
2015,Rock Brandneu,Save Yourself,0
2016,Just Best Covers,"Quando, Quando, Quando",1
2017,Holly Jolly Christmas,Holly Jolly Christmas,2
2018,Christmas Time,Holly Jolly Christmas,2
2019,Perfect Christmas Hits,It's Beginning to Look a Lot Like Christmas,2
2020,Feeling Good - Adult Pop Favorites,Feeling Good,3
2021,Cuddle Up Christmas,It's Beginning to Look a Lot Like Christmas,2
2022,Christmas Music - Holiday Hits,It's Beginning to Look a Lot Like Christmas,2
2023,Mellow Adult Pop,Me and Mrs. Jones,2
2024,Merry Christmas,It's Beginning to Look a Lot Like Christmas,2
2025,Coffee Moment,Love You Anymore,1
2026,Pop Hits Now,I'll Never Not Love You,0
2027,Coffee Break,Shoot The Moon,2
2028,Human - Best Adult Pop Tunes,I'll Never Not Love You,0
2029,Rockin' Around The Christmas Tree 2022,Christmas Calling (Jolly Jones),3
2030,Jingle Bell Rock 2022,Christmas Don't Be Late,1
2031,All I Want For Christmas Is You,Christmas Calling (Jolly Jones),3
2032,Holidays Are Coming,Blue Christmas,2
2033,REGNIG DAG,I Think It's Going To Rain Today - Live,3
2034,Rockin' Around The Christmas Tree 2022,Christmas Don't Be Late,1
2035,Christmas Best Hits 2022,Christmas Calling (Jolly Jones),3
2036,Holidays Are Coming,Christmas Don't Be Late,1
2037,Santa Claus Is Coming To Town,Christmas Calling (Jolly Jones),3
2038,A Merry Modern Christmas,The Christmas Waltz,2
2039,All I Want For Christmas Is You,Wintertime,2
2040,Christmas Best Hits 2022,Wintertime,2
2041,Santa Claus Is Coming To Town,Wintertime,2
2042,World's Best Christmas Playlist,Christmas Don't Be Late,1
2043,Christmas Dinner,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,2
2044,All I Want For Christmas Is You,Christmas Don't Be Late,1
2045,Christmas Best Hits 2022,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,2
2046,Christmas Best Hits 2022,Christmas Don't Be Late,1
2047,All I Want For Christmas Is You,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,2
2048,Lonely Christmas 2022,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,2
2049,Santa Claus Is Coming To Town,Christmas Don't Be Late,1
2050,KICK BACK,KICK BACK,3
2051,THE BOOK,夜に駆ける,0
2052,ZEN 2022,And Then There Was You,2
2053,Christmas 2022,I Dream Of Christmas,3
2054,Coffee Break,Shoot The Moon,2
2055,Rock Christmas 2022 - The Very Best Of,I Dream Of Christmas,3
2056,JULMYS,December,2
2057,Christmas Dinner 2022,I Dream Of Christmas,3
2058,Christmas 2022,Wintertime,2
2059,Jingle Bell Rock 2022,Wintertime,2
2060,Christmas Songs 2022,Wintertime,2
2061,Desayuno en calma,Come Away With Me,2
2062,JULPYNTA,December,2
